Time,Browser,OS
2014-08-01T00:11:38.000Z,Firefox,OSX
2014-08-01T00:11:38.000Z,Firefox,Windows
2014-08-01T00:11:38.000Z,Firefox,Linux
2014-08-01T00:11:38.000Z,Chrome,Windows
2014-08-01T00:11:38.000Z,Chrome,OSX
2014-08-01T00:11:38.000Z,Safari,OSX
2014-08-01T00:11:38.000Z,IE,Windows
2014-08-01T00:11:39.000Z,Firefox,OSX
2014-08-01T00:11:39.000Z,Firefox,Windows
2014-08-01T00:11:39.000Z,Firefox,Linux
2014-08-01T00:11:39.000Z,Chrome,Windows
2014-08-01T00:11:39.000Z,Chrome,OSX
2014-08-01T00:11:39.000Z,Safari,OSX
2014-08-01T00:11:39.000Z,IE,Windows
2014-08-01T00:11:40.000Z,Firefox,OSX
2014-08-01T00:11:40.000Z,Firefox,Windows
2014-08-01T00:11:40.000Z,Firefox,Linux
2014-08-01T00:11:40.000Z,Chrome,Windows
2014-08-01T00:11:40.000Z,Chrome,OSX
2014-08-01T00:11:40.000Z,Safari,OSX
2014-08-01T00:11:40.000Z,IE,Windows
2014-08-01T00:11:41.000Z,Firefox,OSX
2014-08-01T00:11:41.000Z,Firefox,Windows
2014-08-01T00:11:41.000Z,Firefox,Linux
2014-08-01T00:11:41.000Z,Chrome,Windows
2014-08-01T00:11:41.000Z,Chrome,OSX
2014-08-01T00:11:41.000Z,Safari,OSX
2014-08-01T00:11:41.000Z,IE,Windows
2014-08-01T00:11:42.000Z,Firefox,OSX
2014-08-01T00:11:42.000Z,Firefox,Windows
2014-08-01T00:11:42.000Z,Firefox,Linux
2014-08-01T00:11:42.000Z,Chrome,Windows
2014-08-01T00:11:42.000Z,Chrome,OSX
2014-08-01T00:11:42.000Z,Safari,OSX
2014-08-01T00:11:42.000Z,IE,Windows
2014-08-01T00:11:43.000Z,Firefox,OSX
2014-08-01T00:11:43.000Z,Firefox,Windows
2014-08-01T00:11:43.000Z,Firefox,Linux
2014-08-01T00:11:43.000Z,Chrome,Windows
2014-08-01T00:11:43.000Z,Chrome,OSX
2014-08-01T00:11:43.000Z,Safari,OSX
2014-08-01T00:11:43.000Z,IE,Windows
2014-08-01T00:11:44.000Z,Firefox,OSX
2014-08-01T00:11:44.000Z,Firefox,Windows
2014-08-01T00:11:44.000Z,Firefox,Linux
2014-08-01T00:11:44.000Z,Chrome,Windows
2014-08-01T00:11:44.000Z,Chrome,OSX
2014-08-01T00:11:44.000Z,Safari,OSX
2014-08-01T00:11:44.000Z,IE,Windows
2014-08-01T00:11:45.000Z,Firefox,OSX
2014-08-01T00:11:45.000Z,Firefox,Windows
2014-08-01T00:11:45.000Z,Firefox,Linux
2014-08-01T00:11:45.000Z,Chrome,Windows
2014-08-01T00:11:45.000Z,Chrome,OSX
2014-08-01T00:11:45.000Z,Safari,OSX
2014-08-01T00:11:45.000Z,IE,Windows
2014-08-01T00:11:46.000Z,Firefox,OSX
2014-08-01T00:11:46.000Z,Firefox,Windows
2014-08-01T00:11:46.000Z,Firefox,Linux
2014-08-01T00:11:46.000Z,Chrome,Windows
2014-08-01T00:11:46.000Z,Chrome,OSX
2014-08-01T00:11:46.000Z,Safari,OSX
2014-08-01T00:11:46.000Z,IE,Windows
2014-08-01T00:11:47.000Z,Firefox,OSX
2014-08-01T00:11:47.000Z,Firefox,Windows
2014-08-01T00:11:47.000Z,Firefox,Linux
2014-08-01T00:11:47.000Z,Chrome,Windows
2014-08-01T00:11:47.000Z,Chrome,OSX
2014-08-01T00:11:47.000Z,Safari,OSX
2014-08-01T00:11:47.000Z,IE,Windows
2014-08-01T00:11:48.000Z,Firefox,OSX
2014-08-01T00:11:48.000Z,Firefox,Windows
2014-08-01T00:11:48.000Z,Firefox,Linux
2014-08-01T00:11:48.000Z,Chrome,Windows
2014-08-01T00:11:48.000Z,Chrome,OSX
2014-08-01T00:11:48.000Z,Safari,OSX
2014-08-01T00:11:48.000Z,IE,Windows
2014-08-01T00:11:49.000Z,Firefox,OSX
2014-08-01T00:11:49.000Z,Firefox,Windows
2014-08-01T00:11:49.000Z,Firefox,Linux
2014-08-01T00:11:49.000Z,Chrome,Windows
2014-08-01T00:11:49.000Z,Chrome,OSX
2014-08-01T00:11:49.000Z,Safari,OSX
2014-08-01T00:11:49.000Z,IE,Windows
2014-08-01T00:11:50.000Z,Firefox,OSX
2014-08-01T00:11:50.000Z,Firefox,Windows
2014-08-01T00:11:50.000Z,Firefox,Linux
2014-08-01T00:11:50.000Z,Chrome,Windows
2014-08-01T00:11:50.000Z,Chrome,OSX
2014-08-01T00:11:50.000Z,Safari,OSX
2014-08-01T00:11:50.000Z,IE,Windows
2014-08-01T00:11:51.000Z,Firefox,OSX
2014-08-01T00:11:51.000Z,Firefox,Windows
2014-08-01T00:11:51.000Z,Firefox,Linux
2014-08-01T00:11:51.000Z,Chrome,Windows
2014-08-01T00:11:51.000Z,Chrome,OSX
2014-08-01T00:11:51.000Z,Safari,OSX
2014-08-01T00:11:51.000Z,IE,Windows
2014-08-01T00:11:52.000Z,Firefox,OSX
2014-08-01T00:11:52.000Z,Firefox,Windows
2014-08-01T00:11:52.000Z,Firefox,Linux
2014-08-01T00:11:52.000Z,Chrome,Windows
2014-08-01T00:11:52.000Z,Chrome,OSX
2014-08-01T00:11:52.000Z,Safari,OSX
2014-08-01T00:11:52.000Z,IE,Windows
2014-08-01T00:11:53.000Z,Firefox,OSX
2014-08-01T00:11:53.000Z,Firefox,Windows
2014-08-01T00:11:53.000Z,Firefox,Linux
2014-08-01T00:11:53.000Z,Chrome,Windows
2014-08-01T00:11:53.000Z,Chrome,OSX
2014-08-01T00:11:53.000Z,Safari,OSX
2014-08-01T00:11:53.000Z,IE,Windows
2014-08-01T00:11:54.000Z,Firefox,OSX
2014-08-01T00:11:54.000Z,Firefox,Windows
2014-08-01T00:11:54.000Z,Firefox,Linux
2014-08-01T00:11:54.000Z,Chrome,Windows
2014-08-01T00:11:54.000Z,Chrome,OSX
2014-08-01T00:11:54.000Z,Safari,OSX
2014-08-01T00:11:54.000Z,IE,Windows
2014-08-01T00:11:55.000Z,Firefox,OSX
2014-08-01T00:11:55.000Z,Firefox,Windows
2014-08-01T00:11:55.000Z,Firefox,Linux
2014-08-01T00:11:55.000Z,Chrome,Windows
2014-08-01T00:11:55.000Z,Chrome,OSX
2014-08-01T00:11:55.000Z,Safari,OSX
2014-08-01T00:11:55.000Z,IE,Windows
2014-08-01T00:11:56.000Z,Firefox,OSX
2014-08-01T00:11:56.000Z,Firefox,Windows
2014-08-01T00:11:56.000Z,Firefox,Linux
2014-08-01T00:11:56.000Z,Chrome,Windows
2014-08-01T00:11:56.000Z,Chrome,OSX
2014-08-01T00:11:56.000Z,Safari,OSX
2014-08-01T00:11:56.000Z,IE,Windows
2014-08-01T00:11:57.000Z,Firefox,OSX
2014-08-01T00:11:57.000Z,Firefox,Windows
2014-08-01T00:11:57.000Z,Firefox,Linux
2014-08-01T00:11:57.000Z,Chrome,Windows
2014-08-01T00:11:57.000Z,Chrome,OSX
2014-08-01T00:11:57.000Z,Safari,OSX
2014-08-01T00:11:57.000Z,IE,Windows
2014-08-01T00:11:58.000Z,Firefox,OSX
2014-08-01T00:11:58.000Z,Firefox,Windows
2014-08-01T00:11:58.000Z,Firefox,Linux
2014-08-01T00:11:58.000Z,Chrome,Windows
2014-08-01T00:11:58.000Z,Chrome,OSX
2014-08-01T00:11:58.000Z,Safari,OSX
2014-08-01T00:11:58.000Z,IE,Windows
2014-08-01T00:11:59.000Z,Firefox,OSX
2014-08-01T00:11:59.000Z,Firefox,Windows
2014-08-01T00:11:59.000Z,Firefox,Linux
2014-08-01T00:11:59.000Z,Chrome,Windows
2014-08-01T00:11:59.000Z,Chrome,OSX
2014-08-01T00:11:59.000Z,Safari,OSX
2014-08-01T00:11:59.000Z,IE,Windows
2014-08-01T00:12:10.000Z,Firefox,OSX
2014-08-01T00:12:10.000Z,Firefox,Windows
2014-08-01T00:12:10.000Z,Firefox,Linux
2014-08-01T00:12:10.000Z,Chrome,Windows
2014-08-01T00:12:10.000Z,Chrome,OSX
2014-08-01T00:12:10.000Z,Safari,OSX
2014-08-01T00:12:10.000Z,IE,Windows
2014-08-01T00:12:11.000Z,Firefox,OSX
2014-08-01T00:12:11.000Z,Firefox,Windows
2014-08-01T00:12:11.000Z,Firefox,Linux
2014-08-01T00:12:11.000Z,Chrome,Windows
2014-08-01T00:12:11.000Z,Chrome,OSX
2014-08-01T00:12:11.000Z,Safari,OSX
2014-08-01T00:12:11.000Z,IE,Windows
2014-08-01T00:12:12.000Z,Firefox,OSX
2014-08-01T00:12:12.000Z,Firefox,Windows
2014-08-01T00:12:12.000Z,Firefox,Linux
2014-08-01T00:12:12.000Z,Chrome,Windows
2014-08-01T00:12:12.000Z,Chrome,OSX
2014-08-01T00:12:12.000Z,Safari,OSX
2014-08-01T00:12:12.000Z,IE,Windows
2014-08-01T00:12:13.000Z,Firefox,OSX
2014-08-01T00:12:13.000Z,Firefox,Windows
2014-08-01T00:12:13.000Z,Firefox,Linux
2014-08-01T00:12:13.000Z,Chrome,Windows
2014-08-01T00:12:13.000Z,Chrome,OSX
2014-08-01T00:12:13.000Z,Safari,OSX
2014-08-01T00:12:13.000Z,IE,Windows
2014-08-01T00:12:14.000Z,Firefox,OSX
2014-08-01T00:12:14.000Z,Firefox,Windows
2014-08-01T00:12:14.000Z,Firefox,Linux
2014-08-01T00:12:14.000Z,Chrome,Windows
2014-08-01T00:12:14.000Z,Chrome,OSX
2014-08-01T00:12:14.000Z,Safari,OSX
2014-08-01T00:12:14.000Z,IE,Windows
2014-08-01T00:12:15.000Z,Firefox,OSX
2014-08-01T00:12:15.000Z,Firefox,Windows
2014-08-01T00:12:15.000Z,Firefox,Linux
2014-08-01T00:12:15.000Z,Chrome,Windows
2014-08-01T00:12:15.000Z,Chrome,OSX
2014-08-01T00:12:15.000Z,Safari,OSX
2014-08-01T00:12:15.000Z,IE,Windows
2014-08-01T00:12:16.000Z,Firefox,OSX
2014-08-01T00:12:16.000Z,Firefox,Windows
2014-08-01T00:12:16.000Z,Firefox,Linux
2014-08-01T00:12:16.000Z,Chrome,Windows
2014-08-01T00:12:16.000Z,Chrome,OSX
2014-08-01T00:12:16.000Z,Safari,OSX
2014-08-01T00:12:16.000Z,IE,Windows
2014-08-01T00:12:17.000Z,Firefox,OSX
2014-08-01T00:12:17.000Z,Firefox,Windows
2014-08-01T00:12:17.000Z,Firefox,Linux
2014-08-01T00:12:17.000Z,Chrome,Windows
2014-08-01T00:12:17.000Z,Chrome,OSX
2014-08-01T00:12:17.000Z,Safari,OSX
2014-08-01T00:12:17.000Z,IE,Windows
2014-08-01T00:12:18.000Z,Firefox,OSX
2014-08-01T00:12:18.000Z,Firefox,Windows
2014-08-01T00:12:18.000Z,Firefox,Linux
2014-08-01T00:12:18.000Z,Chrome,Windows
2014-08-01T00:12:18.000Z,Chrome,OSX
2014-08-01T00:12:18.000Z,Safari,OSX
2014-08-01T00:12:18.000Z,IE,Windows
2014-08-01T00:12:19.000Z,Firefox,OSX
2014-08-01T00:12:19.000Z,Firefox,Windows
2014-08-01T00:12:19.000Z,Firefox,Linux
2014-08-01T00:12:19.000Z,Chrome,Windows
2014-08-01T00:12:19.000Z,Chrome,OSX
2014-08-01T00:12:19.000Z,Safari,OSX
2014-08-01T00:12:19.000Z,IE,Windows
2014-08-01T00:12:20.000Z,Firefox,OSX
2014-08-01T00:12:20.000Z,Firefox,Windows
2014-08-01T00:12:20.000Z,Firefox,Linux
2014-08-01T00:12:20.000Z,Chrome,Windows
2014-08-01T00:12:20.000Z,Chrome,OSX
2014-08-01T00:12:20.000Z,Safari,OSX
2014-08-01T00:12:20.000Z,IE,Windows
2014-08-01T00:12:21.000Z,Firefox,OSX
2014-08-01T00:12:21.000Z,Firefox,Windows
2014-08-01T00:12:21.000Z,Firefox,Linux
2014-08-01T00:12:21.000Z,Chrome,Windows
2014-08-01T00:12:21.000Z,Chrome,OSX
2014-08-01T00:12:21.000Z,Safari,OSX
2014-08-01T00:12:21.000Z,IE,Windows
2014-08-01T00:12:22.000Z,Firefox,OSX
2014-08-01T00:12:22.000Z,Firefox,Windows
2014-08-01T00:12:22.000Z,Firefox,Linux
2014-08-01T00:12:22.000Z,Chrome,Windows
2014-08-01T00:12:22.000Z,Chrome,OSX
2014-08-01T00:12:22.000Z,Safari,OSX
2014-08-01T00:12:22.000Z,IE,Windows
2014-08-01T00:12:23.000Z,Firefox,OSX
2014-08-01T00:12:23.000Z,Firefox,Windows
2014-08-01T00:12:23.000Z,Firefox,Linux
2014-08-01T00:12:23.000Z,Chrome,Windows
2014-08-01T00:12:23.000Z,Chrome,OSX
2014-08-01T00:12:23.000Z,Safari,OSX
2014-08-01T00:12:23.000Z,IE,Windows
2014-08-01T00:12:24.000Z,Firefox,OSX
2014-08-01T00:12:24.000Z,Firefox,Windows
2014-08-01T00:12:24.000Z,Firefox,Linux
2014-08-01T00:12:24.000Z,Chrome,Windows
2014-08-01T00:12:24.000Z,Chrome,OSX
2014-08-01T00:12:24.000Z,Safari,OSX
2014-08-01T00:12:24.000Z,IE,Windows
2014-08-01T00:12:25.000Z,Firefox,OSX
2014-08-01T00:12:25.000Z,Firefox,Windows
2014-08-01T00:12:25.000Z,Firefox,Linux
2014-08-01T00:12:25.000Z,Chrome,Windows
2014-08-01T00:12:25.000Z,Chrome,OSX
2014-08-01T00:12:25.000Z,Safari,OSX
2014-08-01T00:12:25.000Z,IE,Windows
2014-08-01T00:12:26.000Z,Firefox,OSX
2014-08-01T00:12:26.000Z,Firefox,Windows
2014-08-01T00:12:26.000Z,Firefox,Linux
2014-08-01T00:12:26.000Z,Chrome,Windows
2014-08-01T00:12:26.000Z,Chrome,OSX
2014-08-01T00:12:26.000Z,Safari,OSX
2014-08-01T00:12:26.000Z,IE,Windows
2014-08-01T00:12:27.000Z,Firefox,OSX
2014-08-01T00:12:27.000Z,Firefox,Windows
2014-08-01T00:12:27.000Z,Firefox,Linux
2014-08-01T00:12:27.000Z,Chrome,Windows
2014-08-01T00:12:27.000Z,Chrome,OSX
2014-08-01T00:12:27.000Z,Safari,OSX
2014-08-01T00:12:27.000Z,IE,Windows
2014-08-01T00:12:28.000Z,Firefox,OSX
2014-08-01T00:12:28.000Z,Firefox,Windows
2014-08-01T00:12:28.000Z,Firefox,Linux
2014-08-01T00:12:28.000Z,Chrome,Windows
2014-08-01T00:12:28.000Z,Chrome,OSX
2014-08-01T00:12:28.000Z,Safari,OSX
2014-08-01T00:12:28.000Z,IE,Windows
2014-08-01T00:12:29.000Z,Firefox,OSX
2014-08-01T00:12:29.000Z,Firefox,Windows
2014-08-01T00:12:29.000Z,Firefox,Linux
2014-08-01T00:12:29.000Z,Chrome,Windows
2014-08-01T00:12:29.000Z,Chrome,OSX
2014-08-01T00:12:29.000Z,Safari,OSX
2014-08-01T00:12:29.000Z,IE,Windows
2014-08-01T00:12:30.000Z,Firefox,OSX
2014-08-01T00:12:30.000Z,Firefox,Windows
2014-08-01T00:12:30.000Z,Firefox,Linux
2014-08-01T00:12:30.000Z,Chrome,Windows
2014-08-01T00:12:30.000Z,Chrome,OSX
2014-08-01T00:12:30.000Z,Safari,OSX
2014-08-01T00:12:30.000Z,IE,Windows
2014-08-01T00:12:31.000Z,Firefox,OSX
2014-08-01T00:12:31.000Z,Firefox,Windows
2014-08-01T00:12:31.000Z,Firefox,Linux
2014-08-01T00:12:31.000Z,Chrome,Windows
2014-08-01T00:12:31.000Z,Chrome,OSX
2014-08-01T00:12:31.000Z,Safari,OSX
2014-08-01T00:12:31.000Z,IE,Windows
2014-08-01T00:12:32.000Z,Firefox,OSX
2014-08-01T00:12:32.000Z,Firefox,Windows
2014-08-01T00:12:32.000Z,Firefox,Linux
2014-08-01T00:12:32.000Z,Chrome,Windows
2014-08-01T00:12:32.000Z,Chrome,OSX
2014-08-01T00:12:32.000Z,Safari,OSX
2014-08-01T00:12:32.000Z,IE,Windows
2014-08-01T00:12:33.000Z,Firefox,OSX
2014-08-01T00:12:33.000Z,Firefox,Windows
2014-08-01T00:12:33.000Z,Firefox,Linux
2014-08-01T00:12:33.000Z,Chrome,Windows
2014-08-01T00:12:33.000Z,Chrome,OSX
2014-08-01T00:12:33.000Z,Safari,OSX
2014-08-01T00:12:33.000Z,IE,Windows
2014-08-01T00:12:34.000Z,Firefox,OSX
2014-08-01T00:12:34.000Z,Firefox,Windows
2014-08-01T00:12:34.000Z,Firefox,Linux
2014-08-01T00:12:34.000Z,Chrome,Windows
2014-08-01T00:12:34.000Z,Chrome,OSX
2014-08-01T00:12:34.000Z,Safari,OSX
2014-08-01T00:12:34.000Z,IE,Windows
2014-08-01T00:12:35.000Z,Firefox,OSX
2014-08-01T00:12:35.000Z,Firefox,Windows
2014-08-01T00:12:35.000Z,Firefox,Linux
2014-08-01T00:12:35.000Z,Chrome,Windows
2014-08-01T00:12:35.000Z,Chrome,OSX
2014-08-01T00:12:35.000Z,Safari,OSX
2014-08-01T00:12:35.000Z,IE,Windows
2014-08-01T00:12:36.000Z,Firefox,OSX
2014-08-01T00:12:36.000Z,Firefox,Windows
2014-08-01T00:12:36.000Z,Firefox,Linux
2014-08-01T00:12:36.000Z,Chrome,Windows
2014-08-01T00:12:36.000Z,Chrome,OSX
2014-08-01T00:12:36.000Z,Safari,OSX
2014-08-01T00:12:36.000Z,IE,Windows
2014-08-01T00:12:37.000Z,Firefox,OSX
2014-08-01T00:12:37.000Z,Firefox,Windows
2014-08-01T00:12:37.000Z,Firefox,Linux
2014-08-01T00:12:37.000Z,Chrome,Windows
2014-08-01T00:12:37.000Z,Chrome,OSX
2014-08-01T00:12:37.000Z,Safari,OSX
2014-08-01T00:12:37.000Z,IE,Windows
2014-08-01T00:12:38.000Z,Firefox,OSX
2014-08-01T00:12:38.000Z,Firefox,Windows
2014-08-01T00:12:38.000Z,Firefox,Linux
2014-08-01T00:12:38.000Z,Chrome,Windows
2014-08-01T00:12:38.000Z,Chrome,OSX
2014-08-01T00:12:38.000Z,Safari,OSX
2014-08-01T00:12:38.000Z,IE,Windows
2014-08-01T00:12:39.000Z,Firefox,OSX
2014-08-01T00:12:39.000Z,Firefox,Windows
2014-08-01T00:12:39.000Z,Firefox,Linux
2014-08-01T00:12:39.000Z,Chrome,Windows
2014-08-01T00:12:39.000Z,Chrome,OSX
2014-08-01T00:12:39.000Z,Safari,OSX
2014-08-01T00:12:39.000Z,IE,Windows
2014-08-01T00:12:40.000Z,Firefox,OSX
2014-08-01T00:12:40.000Z,Firefox,Windows
2014-08-01T00:12:40.000Z,Firefox,Linux
2014-08-01T00:12:40.000Z,Chrome,Windows
2014-08-01T00:12:40.000Z,Chrome,OSX
2014-08-01T00:12:40.000Z,Safari,OSX
2014-08-01T00:12:40.000Z,IE,Windows
2014-08-01T00:12:41.000Z,Firefox,OSX
2014-08-01T00:12:41.000Z,Firefox,Windows
2014-08-01T00:12:41.000Z,Firefox,Linux
2014-08-01T00:12:41.000Z,Chrome,Windows
2014-08-01T00:12:41.000Z,Chrome,OSX
2014-08-01T00:12:41.000Z,Safari,OSX
2014-08-01T00:12:41.000Z,IE,Windows
2014-08-01T00:12:42.000Z,Firefox,OSX
2014-08-01T00:12:42.000Z,Firefox,Windows
2014-08-01T00:12:42.000Z,Firefox,Linux
2014-08-01T00:12:42.000Z,Chrome,Windows
2014-08-01T00:12:42.000Z,Chrome,OSX
2014-08-01T00:12:42.000Z,Safari,OSX
2014-08-01T00:12:42.000Z,IE,Windows
2014-08-01T00:12:43.000Z,Firefox,OSX
2014-08-01T00:12:43.000Z,Firefox,Windows
2014-08-01T00:12:43.000Z,Firefox,Linux
2014-08-01T00:12:43.000Z,Chrome,Windows
2014-08-01T00:12:43.000Z,Chrome,OSX
2014-08-01T00:12:43.000Z,Safari,OSX
2014-08-01T00:12:43.000Z,IE,Windows
2014-08-01T00:12:44.000Z,Firefox,OSX
2014-08-01T00:12:44.000Z,Firefox,Windows
2014-08-01T00:12:44.000Z,Firefox,Linux
2014-08-01T00:12:44.000Z,Chrome,Windows
2014-08-01T00:12:44.000Z,Chrome,OSX
2014-08-01T00:12:44.000Z,Safari,OSX
2014-08-01T00:12:44.000Z,IE,Windows
2014-08-01T00:12:45.000Z,Firefox,OSX
2014-08-01T00:12:45.000Z,Firefox,Windows
2014-08-01T00:12:45.000Z,Firefox,Linux
2014-08-01T00:12:45.000Z,Chrome,Windows
2014-08-01T00:12:45.000Z,Chrome,OSX
2014-08-01T00:12:45.000Z,Safari,OSX
2014-08-01T00:12:45.000Z,IE,Windows
2014-08-01T00:12:46.000Z,Firefox,OSX
2014-08-01T00:12:46.000Z,Firefox,Windows
2014-08-01T00:12:46.000Z,Firefox,Linux
2014-08-01T00:12:46.000Z,Chrome,Windows
2014-08-01T00:12:46.000Z,Chrome,OSX
2014-08-01T00:12:46.000Z,Safari,OSX
2014-08-01T00:12:46.000Z,IE,Windows
2014-08-01T00:12:47.000Z,Firefox,OSX
2014-08-01T00:12:47.000Z,Firefox,Windows
2014-08-01T00:12:47.000Z,Firefox,Linux
2014-08-01T00:12:47.000Z,Chrome,Windows
2014-08-01T00:12:47.000Z,Chrome,OSX
2014-08-01T00:12:47.000Z,Safari,OSX
2014-08-01T00:12:47.000Z,IE,Windows
2014-08-01T00:12:48.000Z,Firefox,OSX
2014-08-01T00:12:48.000Z,Firefox,Windows
2014-08-01T00:12:48.000Z,Firefox,Linux
2014-08-01T00:12:48.000Z,Chrome,Windows
2014-08-01T00:12:48.000Z,Chrome,OSX
2014-08-01T00:12:48.000Z,Safari,OSX
2014-08-01T00:12:48.000Z,IE,Windows
2014-08-01T00:12:49.000Z,Firefox,OSX
2014-08-01T00:12:49.000Z,Firefox,Windows
2014-08-01T00:12:49.000Z,Firefox,Linux
2014-08-01T00:12:49.000Z,Chrome,Windows
2014-08-01T00:12:49.000Z,Chrome,OSX
2014-08-01T00:12:49.000Z,Safari,OSX
2014-08-01T00:12:49.000Z,IE,Windows
2014-08-01T00:12:50.000Z,Firefox,OSX
2014-08-01T00:12:50.000Z,Firefox,Windows
2014-08-01T00:12:50.000Z,Firefox,Linux
2014-08-01T00:12:50.000Z,Chrome,Windows
2014-08-01T00:12:50.000Z,Chrome,OSX
2014-08-01T00:12:50.000Z,Safari,OSX
2014-08-01T00:12:50.000Z,IE,Windows
2014-08-01T00:12:51.000Z,Firefox,OSX
2014-08-01T00:12:51.000Z,Firefox,Windows
2014-08-01T00:12:51.000Z,Firefox,Linux
2014-08-01T00:12:51.000Z,Chrome,Windows
2014-08-01T00:12:51.000Z,Chrome,OSX
2014-08-01T00:12:51.000Z,Safari,OSX
2014-08-01T00:12:51.000Z,IE,Windows
2014-08-01T00:12:52.000Z,Firefox,OSX
2014-08-01T00:12:52.000Z,Firefox,Windows
2014-08-01T00:12:52.000Z,Firefox,Linux
2014-08-01T00:12:52.000Z,Chrome,Windows
2014-08-01T00:12:52.000Z,Chrome,OSX
2014-08-01T00:12:52.000Z,Safari,OSX
2014-08-01T00:12:52.000Z,IE,Windows
2014-08-01T00:12:53.000Z,Firefox,OSX
2014-08-01T00:12:53.000Z,Firefox,Windows
2014-08-01T00:12:53.000Z,Firefox,Linux
2014-08-01T00:12:53.000Z,Chrome,Windows
2014-08-01T00:12:53.000Z,Chrome,OSX
2014-08-01T00:12:53.000Z,Safari,OSX
2014-08-01T00:12:53.000Z,IE,Windows
2014-08-01T00:12:54.000Z,Firefox,OSX
2014-08-01T00:12:54.000Z,Firefox,Windows
2014-08-01T00:12:54.000Z,Firefox,Linux
2014-08-01T00:12:54.000Z,Chrome,Windows
2014-08-01T00:12:54.000Z,Chrome,OSX
2014-08-01T00:12:54.000Z,Safari,OSX
2014-08-01T00:12:54.000Z,IE,Windows
2014-08-01T00:12:55.000Z,Firefox,OSX
2014-08-01T00:12:55.000Z,Firefox,Windows
2014-08-01T00:12:55.000Z,Firefox,Linux
2014-08-01T00:12:55.000Z,Chrome,Windows
2014-08-01T00:12:55.000Z,Chrome,OSX
2014-08-01T00:12:55.000Z,Safari,OSX
2014-08-01T00:12:55.000Z,IE,Windows
2014-08-01T00:12:56.000Z,Firefox,OSX
2014-08-01T00:12:56.000Z,Firefox,Windows
2014-08-01T00:12:56.000Z,Firefox,Linux
2014-08-01T00:12:56.000Z,Chrome,Windows
2014-08-01T00:12:56.000Z,Chrome,OSX
2014-08-01T00:12:56.000Z,Safari,OSX
2014-08-01T00:12:56.000Z,IE,Windows
2014-08-01T00:12:57.000Z,Firefox,OSX
2014-08-01T00:12:57.000Z,Firefox,Windows
2014-08-01T00:12:57.000Z,Firefox,Linux
2014-08-01T00:12:57.000Z,Chrome,Windows
2014-08-01T00:12:57.000Z,Chrome,OSX
2014-08-01T00:12:57.000Z,Safari,OSX
2014-08-01T00:12:57.000Z,IE,Windows
2014-08-01T00:12:58.000Z,Firefox,OSX
2014-08-01T00:12:58.000Z,Firefox,Windows
2014-08-01T00:12:58.000Z,Firefox,Linux
2014-08-01T00:12:58.000Z,Chrome,Windows
2014-08-01T00:12:58.000Z,Chrome,OSX
2014-08-01T00:12:58.000Z,Safari,OSX
2014-08-01T00:12:58.000Z,IE,Windows
2014-08-01T00:12:59.000Z,Firefox,OSX
2014-08-01T00:12:59.000Z,Firefox,Windows
2014-08-01T00:12:59.000Z,Firefox,Linux
2014-08-01T00:12:59.000Z,Chrome,Windows
2014-08-01T00:12:59.000Z,Chrome,OSX
2014-08-01T00:12:59.000Z,Safari,OSX
2014-08-01T00:12:59.000Z,IE,Windows
2014-08-01T00:13:10.000Z,Firefox,OSX
2014-08-01T00:13:10.000Z,Firefox,Windows
2014-08-01T00:13:10.000Z,Firefox,Linux
2014-08-01T00:13:10.000Z,Chrome,Windows
2014-08-01T00:13:10.000Z,Chrome,OSX
2014-08-01T00:13:10.000Z,Safari,OSX
2014-08-01T00:13:10.000Z,IE,Windows
2014-08-01T00:13:11.000Z,Firefox,OSX
2014-08-01T00:13:11.000Z,Firefox,Windows
2014-08-01T00:13:11.000Z,Firefox,Linux
2014-08-01T00:13:11.000Z,Chrome,Windows
2014-08-01T00:13:11.000Z,Chrome,OSX
2014-08-01T00:13:11.000Z,Safari,OSX
2014-08-01T00:13:11.000Z,IE,Windows
2014-08-01T00:13:12.000Z,Firefox,OSX
2014-08-01T00:13:12.000Z,Firefox,Windows
2014-08-01T00:13:12.000Z,Firefox,Linux
2014-08-01T00:13:12.000Z,Chrome,Windows
2014-08-01T00:13:12.000Z,Chrome,OSX
2014-08-01T00:13:12.000Z,Safari,OSX
2014-08-01T00:13:12.000Z,IE,Windows
2014-08-01T00:13:13.000Z,Firefox,OSX
2014-08-01T00:13:13.000Z,Firefox,Windows
2014-08-01T00:13:13.000Z,Firefox,Linux
2014-08-01T00:13:13.000Z,Chrome,Windows
2014-08-01T00:13:13.000Z,Chrome,OSX
2014-08-01T00:13:13.000Z,Safari,OSX
2014-08-01T00:13:13.000Z,IE,Windows
2014-08-01T00:13:14.000Z,Firefox,OSX
2014-08-01T00:13:14.000Z,Firefox,Windows
2014-08-01T00:13:14.000Z,Firefox,Linux
2014-08-01T00:13:14.000Z,Chrome,Windows
2014-08-01T00:13:14.000Z,Chrome,OSX
2014-08-01T00:13:14.000Z,Safari,OSX
2014-08-01T00:13:14.000Z,IE,Windows
2014-08-01T00:13:15.000Z,Firefox,OSX
2014-08-01T00:13:15.000Z,Firefox,Windows
2014-08-01T00:13:15.000Z,Firefox,Linux
2014-08-01T00:13:15.000Z,Chrome,Windows
2014-08-01T00:13:15.000Z,Chrome,OSX
2014-08-01T00:13:15.000Z,Safari,OSX
2014-08-01T00:13:15.000Z,IE,Windows
2014-08-01T00:13:16.000Z,Firefox,OSX
